Date,Product,Quantity Sold,Sale Price,Region,Store Location,Promotions Applied,Sales Channel,Customer Count,Time of Day
3/4/2024,Espresso,14,3.53,West,Store B,No,Online,4,Afternoon
3/4/2024,Espresso,60,3.09,East,Store C,Yes,Online,4,Afternoon
3/4/2024,Latte,40,4.31,East,Store D,Yes,In-store,2,Evening
3/4/2024,Mocha,50,4.92,South,Store D,No,Delivery,4,Morning
3/4/2024,Cappuccino,27,5.0,West,Store C,No,In-store,4,Night
3/4/2024,Mocha,37,4.1,South,Store A,No,Delivery,2,Evening
3/4/2024,Latte,38,3.22,North,Store C,No,Delivery,3,Night
3/4/2024,Espresso,10,4.53,North,Store A,Yes,Online,2,Afternoon
3/4/2024,Mocha,82,3.09,West,Store B,No,Online,2,Afternoon
3/4/2024,Mocha,18,4.28,North,Store B,No,In-store,1,Evening
3/4/2024,Cappuccino,99,5.02,South,Store D,No,Online,2,Evening
3/4/2024,Latte,58,5.31,West,Store D,Yes,Delivery,2,Afternoon
3/4/2024,Latte,80,5.29,West,Store B,No,Online,3,Night
3/4/2024,Cappuccino,71,4.63,West,Store A,Yes,In-store,3,Evening
3/4/2024,Mocha,37,3.15,North,Store D,No,In-store,2,Night
3/4/2024,Mocha,26,3.65,West,Store D,No,In-store,2,Afternoon
3/4/2024,Latte,4,3.72,North,Store A,No,Online,4,Afternoon
3/4/2024,Mocha,25,3.98,West,Store D,Yes,In-store,1,Evening
3/4/2024,Mocha,51,3.14,South,Store D,Yes,Delivery,1,Afternoon
3/4/2024,Cappuccino,28,4.46,North,Store B,Yes,In-store,2,Evening
3/4/2024,Cappuccino,12,3.65,North,Store D,No,Online,3,Evening
3/4/2024,Cappuccino,64,5.48,North,Store A,Yes,Delivery,4,Night
3/5/2024,Latte,47,4.82,North,Store C,Yes,Delivery,3,Morning
3/5/2024,Mocha,48,4.69,South,Store D,No,In-store,3,Evening
3/5/2024,Cappuccino,63,4.35,East,Store C,Yes,In-store,3,Afternoon
3/5/2024,Espresso,41,3.6,North,Store C,No,Delivery,4,Evening
3/5/2024,Espresso,42,4.36,East,Store C,Yes,Delivery,2,Night
3/5/2024,Cappuccino,74,3.77,North,Store D,No,Online,2,Night
3/5/2024,Latte,77,3.36,East,Store C,Yes,Delivery,1,Morning
3/5/2024,Mocha,60,3.96,East,Store C,No,Delivery,1,Night
3/5/2024,Espresso,81,4.32,East,Store C,Yes,Delivery,3,Night
3/5/2024,Cappuccino,8,4.33,East,Store C,No,In-store,2,Night
3/5/2024,Latte,67,3.19,West,Store C,No,In-store,1,Night
3/5/2024,Mocha,80,3.76,South,Store D,No,Delivery,4,Night
3/5/2024,Cappuccino,84,3.96,East,Store D,No,Online,4,Afternoon
3/5/2024,Cappuccino,32,3.4,South,Store C,No,Delivery,1,Evening
3/5/2024,Espresso,7,5.0,West,Store D,Yes,In-store,2,Morning
3/5/2024,Latte,48,3.28,South,Store A,No,Delivery,3,Morning
3/5/2024,Mocha,84,4.92,East,Store D,Yes,Delivery,2,Night
3/5/2024,Mocha,51,4.34,East,Store C,Yes,Online,3,Night
3/5/2024,Latte,59,5.36,East,Store A,Yes,In-store,2,Evening
3/5/2024,Espresso,92,4.75,East,Store C,No,Online,4,Evening
3/5/2024,Mocha,12,4.0,West,Store D,No,In-store,1,Morning
3/5/2024,Cappuccino,100,4.07,North,Store C,Yes,In-store,1,Evening
3/5/2024,Mocha,85,5.06,West,Store B,Yes,In-store,4,Night
3/5/2024,Mocha,58,5.49,East,Store A,No,In-store,3,Morning
3/6/2024,Espresso,100,4.35,West,Store C,No,Delivery,1,Evening
3/6/2024,Espresso,58,4.04,South,Store A,Yes,Online,1,Night
3/6/2024,Espresso,31,3.58,East,Store A,Yes,In-store,4,Night
3/6/2024,Latte,15,4.39,North,Store A,Yes,In-store,2,Afternoon
3/6/2024,Cappuccino,7,3.37,North,Store D,Yes,Online,3,Evening
3/6/2024,Latte,47,5.24,North,Store D,Yes,In-store,2,Afternoon
3/6/2024,Latte,60,3.41,West,Store D,Yes,Online,1,Evening
3/6/2024,Espresso,4,3.82,South,Store A,No,In-store,2,Morning
3/6/2024,Espresso,46,4.59,East,Store B,No,In-store,4,Afternoon
3/6/2024,Mocha,6,3.01,South,Store C,Yes,Online,1,Afternoon
3/6/2024,Espresso,5,3.01,West,Store C,No,Delivery,2,Night
3/6/2024,Cappuccino,70,4.76,North,Store C,No,Delivery,4,Evening
3/6/2024,Latte,83,3.04,West,Store A,Yes,Delivery,1,Morning
3/6/2024,Cappuccino,85,5.22,East,Store A,Yes,Online,2,Evening
3/6/2024,Espresso,55,5.21,North,Store D,No,Online,3,Night
3/6/2024,Espresso,87,4.45,South,Store B,Yes,In-store,1,Evening
3/6/2024,Latte,82,3.48,South,Store C,No,In-store,2,Evening
3/6/2024,Espresso,8,3.67,North,Store D,Yes,Delivery,2,Night
3/6/2024,Mocha,39,3.81,West,Store A,No,In-store,4,Night
3/6/2024,Latte,80,4.24,West,Store D,Yes,Delivery,1,Morning
3/6/2024,Mocha,64,3.46,East,Store D,No,In-store,1,Morning
3/6/2024,Latte,25,3.48,South,Store A,No,Delivery,1,Evening
3/6/2024,Cappuccino,79,3.12,South,Store B,No,Delivery,2,Evening
3/6/2024,Mocha,79,4.18,South,Store D,No,Delivery,3,Evening
3/7/2024,Espresso,7,4.45,East,Store C,Yes,In-store,1,Afternoon
3/7/2024,Mocha,93,4.77,North,Store A,Yes,In-store,2,Night
3/7/2024,Cappuccino,96,4.86,East,Store C,Yes,Delivery,2,Evening
3/7/2024,Latte,64,3.84,East,Store D,Yes,In-store,1,Night
3/7/2024,Latte,95,4.78,East,Store A,No,Online,2,Morning
3/7/2024,Cappuccino,8,4.72,South,Store B,No,In-store,4,Afternoon
3/7/2024,Cappuccino,89,5.27,East,Store D,No,Delivery,1,Evening
3/7/2024,Cappuccino,12,3.83,South,Store B,No,Delivery,1,Morning
3/7/2024,Espresso,46,3.63,North,Store C,Yes,Online,4,Night
3/7/2024,Espresso,54,4.5,East,Store D,No,In-store,1,Morning
3/7/2024,Cappuccino,54,4.73,West,Store C,No,Online,1,Evening
3/7/2024,Mocha,17,4.69,East,Store A,No,In-store,2,Afternoon
3/7/2024,Cappuccino,6,5.1,East,Store C,No,Delivery,4,Evening
3/7/2024,Latte,59,4.63,West,Store D,No,In-store,2,Afternoon
3/7/2024,Cappuccino,97,5.3,West,Store B,No,Delivery,3,Evening
3/7/2024,Espresso,67,3.39,South,Store C,Yes,In-store,2,Afternoon
3/7/2024,Espresso,43,4.27,North,Store B,No,Delivery,1,Evening
3/7/2024,Espresso,98,4.72,East,Store C,Yes,Delivery,1,Night
3/7/2024,Mocha,83,4.89,South,Store C,Yes,In-store,4,Afternoon
3/7/2024,Espresso,65,5.12,East,Store C,No,In-store,3,Afternoon
3/7/2024,Cappuccino,69,5.1,North,Store B,No,Online,3,Night
3/7/2024,Mocha,83,5.16,South,Store B,No,In-store,3,Afternoon
3/7/2024,Mocha,13,3.04,South,Store C,Yes,In-store,2,Evening
3/7/2024,Mocha,29,4.56,West,Store B,Yes,In-store,4,Afternoon
3/8/2024,Mocha,17,3.61,North,Store A,Yes,Online,4,Night
3/8/2024,Latte,55,4.28,West,Store B,Yes,Delivery,2,Afternoon
3/8/2024,Cappuccino,94,3.15,South,Store B,No,Delivery,3,Night
3/8/2024,Latte,2,4.02,West,Store D,No,Online,4,Morning
3/8/2024,Espresso,72,4.74,East,Store C,Yes,Delivery,4,Evening
3/8/2024,Latte,46,4.19,East,Store A,Yes,In-store,4,Night
3/8/2024,Cappuccino,58,4.04,West,Store D,Yes,In-store,1,Morning
3/8/2024,Latte,3,3.89,East,Store B,No,Delivery,3,Night
3/8/2024,Espresso,35,3.65,South,Store D,Yes,Delivery,3,Evening
3/8/2024,Espresso,28,5.4,South,Store B,Yes,Online,1,Night
3/8/2024,Latte,96,4.23,South,Store D,No,Delivery,2,Night
3/8/2024,Latte,56,4.9,East,Store A,Yes,Delivery,3,Night
3/8/2024,Latte,58,4.55,North,Store A,No,Online,4,Morning
3/8/2024,Mocha,68,3.04,West,Store B,No,Online,1,Evening
3/8/2024,Latte,95,4.38,South,Store A,Yes,Delivery,3,Evening
3/8/2024,Cappuccino,34,5.41,East,Store C,No,Delivery,2,Morning
3/8/2024,Espresso,97,5.5,North,Store B,No,Online,2,Afternoon
3/8/2024,Mocha,100,4.49,West,Store B,No,In-store,1,Afternoon
3/8/2024,Mocha,94,4.4,East,Store A,Yes,Online,4,Night
3/8/2024,Espresso,57,3.95,South,Store B,Yes,Delivery,2,Afternoon
3/8/2024,Espresso,80,3.75,East,Store D,No,Online,1,Night
3/8/2024,Cappuccino,6,5.21,East,Store C,No,Delivery,1,Morning
3/8/2024,Mocha,15,5.38,South,Store D,No,In-store,1,Afternoon
3/8/2024,Mocha,52,3.19,East,Store C,No,In-store,3,Afternoon
3/9/2024,Espresso,90,4.29,East,Store D,No,In-store,2,Afternoon
3/9/2024,Espresso,88,4.68,West,Store A,Yes,In-store,1,Morning
3/9/2024,Mocha,3,3.87,East,Store B,No,In-store,3,Evening
3/9/2024,Cappuccino,82,4.89,West,Store D,Yes,Delivery,1,Evening
3/9/2024,Espresso,26,4.25,West,Store C,No,In-store,4,Morning
3/9/2024,Latte,100,4.79,East,Store A,Yes,In-store,4,Morning
3/9/2024,Cappuccino,60,4.18,North,Store D,Yes,Online,1,Evening
3/9/2024,Cappuccino,69,4.72,West,Store D,No,Delivery,1,Evening
3/9/2024,Cappuccino,8,3.81,West,Store A,Yes,In-store,1,Morning
3/9/2024,Cappuccino,40,3.23,West,Store C,Yes,Online,1,Morning
3/9/2024,Espresso,67,5.15,South,Store D,No,Delivery,1,Morning
3/9/2024,Latte,74,3.88,North,Store C,No,Online,2,Evening
3/9/2024,Mocha,77,3.69,West,Store A,No,Delivery,4,Afternoon
3/9/2024,Latte,51,3.95,North,Store C,No,Delivery,1,Afternoon
3/9/2024,Latte,75,5.49,West,Store B,No,In-store,4,Night
3/9/2024,Latte,50,4.04,West,Store A,No,Online,4,Night
3/9/2024,Mocha,68,4.82,West,Store C,No,Delivery,1,Morning
3/9/2024,Mocha,99,5.26,West,Store B,No,In-store,3,Afternoon
3/9/2024,Mocha,22,3.77,South,Store B,No,Delivery,1,Afternoon
3/9/2024,Cappuccino,82,3.09,East,Store D,Yes,In-store,1,Afternoon
3/9/2024,Latte,55,4.33,South,Store C,Yes,In-store,3,Afternoon
3/9/2024,Espresso,27,4.07,West,Store A,Yes,In-store,1,Night
3/9/2024,Mocha,92,4.12,East,Store C,Yes,Delivery,3,Evening
3/9/2024,Cappuccino,8,3.84,North,Store B,Yes,Delivery,3,Evening
3/10/2024,Cappuccino,67,3.97,North,Store B,Yes,Delivery,2,Night
3/10/2024,Latte,33,4.04,West,Store A,No,Delivery,2,Night
3/10/2024,Latte,79,3.61,North,Store A,Yes,In-store,1,Morning
3/10/2024,Espresso,61,4.57,West,Store D,Yes,Delivery,3,Night
3/10/2024,Latte,26,3.43,East,Store D,Yes,Online,3,Morning
3/10/2024,Cappuccino,91,5.05,West,Store A,No,Online,2,Morning
3/10/2024,Mocha,81,3.62,South,Store B,No,Online,3,Afternoon
3/10/2024,Latte,38,3.45,North,Store D,No,Online,2,Morning
3/10/2024,Cappuccino,58,3.39,South,Store D,Yes,Delivery,3,Night
3/10/2024,Espresso,73,3.02,West,Store C,Yes,Delivery,1,Evening
3/10/2024,Latte,98,3.86,South,Store B,Yes,Delivery,1,Morning
3/10/2024,Latte,96,3.05,West,Store D,No,Online,4,Night
3/10/2024,Mocha,6,4.01,North,Store D,No,Online,2,Morning
3/10/2024,Espresso,92,4.37,South,Store C,No,Online,2,Evening
3/10/2024,Mocha,3,5.19,East,Store D,No,In-store,1,Afternoon
3/10/2024,Cappuccino,12,3.71,West,Store A,Yes,In-store,2,Evening
3/10/2024,Latte,28,3.94,West,Store B,Yes,Online,1,Evening
3/10/2024,Espresso,77,4.78,North,Store A,No,Online,2,Afternoon
3/10/2024,Mocha,9,3.74,West,Store C,Yes,In-store,2,Afternoon
3/10/2024,Espresso,34,3.66,East,Store D,Yes,Online,4,Afternoon
3/10/2024,Espresso,9,4.3,East,Store B,No,In-store,1,Afternoon
3/10/2024,Mocha,27,4.61,West,Store A,No,In-store,2,Afternoon
3/10/2024,Latte,58,4.66,North,Store D,No,In-store,3,Afternoon
3/10/2024,Mocha,93,4.43,North,Store A,Yes,Online,2,Night
3/11/2024,Cappuccino,59,4.47,North,Store A,Yes,In-store,4,Morning
3/11/2024,Cappuccino,79,3.27,West,Store B,No,In-store,3,Morning
3/11/2024,Latte,33,3.65,East,Store A,No,In-store,1,Night
3/11/2024,Latte,2,3.18,East,Store C,No,Online,4,Morning
3/11/2024,Cappuccino,12,4.25,North,Store B,Yes,In-store,1,Evening
3/11/2024,Cappuccino,16,5.06,North,Store A,No,Delivery,4,Morning
3/11/2024,Cappuccino,64,3.19,West,Store B,No,Delivery,4,Afternoon
3/11/2024,Cappuccino,52,4.03,South,Store B,Yes,In-store,3,Afternoon
3/11/2024,Latte,62,3.57,North,Store B,Yes,Delivery,1,Morning
3/11/2024,Espresso,23,5.14,West,Store A,Yes,In-store,1,Evening
3/11/2024,Cappuccino,69,3.78,East,Store A,Yes,Delivery,3,Night
3/11/2024,Latte,91,4.65,North,Store A,Yes,Online,1,Evening
3/11/2024,Latte,21,3.36,East,Store A,No,Delivery,4,Night
3/11/2024,Mocha,12,5.4,South,Store C,No,Online,1,Morning
3/11/2024,Cappuccino,65,5.03,South,Store D,Yes,In-store,1,Afternoon
3/11/2024,Cappuccino,26,4.13,East,Store D,Yes,In-store,1,Afternoon
3/11/2024,Mocha,76,4.63,North,Store B,No,Delivery,4,Night
3/11/2024,Mocha,17,3.2,South,Store A,Yes,Delivery,1,Evening
3/11/2024,Mocha,40,3.11,South,Store D,No,In-store,4,Morning
3/11/2024,Latte,43,4.49,South,Store A,Yes,Delivery,3,Night
3/11/2024,Cappuccino,21,3.2,South,Store C,Yes,Delivery,3,Afternoon
3/11/2024,Espresso,29,4.61,South,Store A,Yes,Delivery,4,Night
3/11/2024,Espresso,63,3.16,South,Store C,No,Online,1,Afternoon
3/11/2024,Latte,52,5.27,East,Store B,Yes,Delivery,2,Night
3/12/2024,Cappuccino,92,5.15,West,Store B,No,Online,3,Afternoon
3/12/2024,Mocha,91,4.91,West,Store A,No,In-store,3,Evening
3/12/2024,Mocha,87,4.59,North,Store D,No,Online,2,Afternoon
3/12/2024,Mocha,62,4.25,East,Store C,Yes,Delivery,1,Night
3/12/2024,Latte,47,5.31,West,Store A,No,Delivery,1,Evening
3/12/2024,Cappuccino,25,3.09,East,Store A,Yes,In-store,2,Night
3/12/2024,Cappuccino,31,5.21,North,Store A,Yes,Online,2,Night
3/12/2024,Espresso,89,3.7,South,Store B,Yes,In-store,1,Afternoon
3/12/2024,Espresso,32,3.35,West,Store B,No,In-store,3,Morning
3/12/2024,Cappuccino,78,4.9,West,Store C,Yes,In-store,3,Morning
3/12/2024,Latte,74,5.24,West,Store B,No,Online,1,Evening
3/12/2024,Cappuccino,44,3.26,West,Store C,No,Delivery,1,Morning
3/12/2024,Latte,14,4.22,South,Store C,Yes,Delivery,3,Morning
3/12/2024,Latte,25,4.1,North,Store C,Yes,Online,1,Night
3/12/2024,Latte,43,5.37,North,Store D,Yes,Online,3,Evening
3/12/2024,Espresso,29,4.01,North,Store C,No,In-store,3,Afternoon
3/12/2024,Mocha,51,4.42,East,Store C,No,Delivery,3,Night
3/12/2024,Cappuccino,11,4.42,South,Store C,No,Online,1,Morning
3/12/2024,Cappuccino,20,4.91,West,Store B,No,Delivery,3,Morning
3/12/2024,Latte,66,3.75,North,Store B,Yes,Online,4,Morning
3/12/2024,Espresso,62,3.9,North,Store A,Yes,In-store,1,Afternoon
3/12/2024,Mocha,53,4.27,North,Store A,No,Online,2,Afternoon
3/12/2024,Cappuccino,13,4.5,East,Store B,No,Online,1,Evening
3/12/2024,Cappuccino,37,3.04,South,Store C,No,Online,1,Morning
3/13/2024,Latte,80,4.14,South,Store C,No,In-store,3,Night
3/13/2024,Espresso,24,3.58,North,Store C,No,Delivery,3,Evening
3/13/2024,Mocha,83,3.74,South,Store B,No,Delivery,2,Night
3/13/2024,Cappuccino,30,5.19,East,Store D,No,Online,2,Morning
3/13/2024,Latte,21,4.84,East,Store C,No,Delivery,1,Evening
3/13/2024,Espresso,63,3.87,East,Store C,Yes,Online,3,Evening
3/13/2024,Cappuccino,25,5.25,North,Store A,No,Delivery,1,Night
3/13/2024,Cappuccino,98,3.29,South,Store B,Yes,Delivery,1,Night
3/13/2024,Latte,28,4.94,South,Store B,No,In-store,3,Night
3/13/2024,Cappuccino,67,3.68,East,Store B,Yes,Online,3,Morning
3/13/2024,Mocha,49,3.26,East,Store C,No,In-store,2,Morning
3/13/2024,Cappuccino,31,4.45,West,Store B,No,In-store,1,Evening
3/13/2024,Espresso,20,3.7,South,Store C,Yes,In-store,3,Morning
3/13/2024,Mocha,6,4.8,East,Store D,No,In-store,3,Morning
3/13/2024,Latte,88,5.33,West,Store D,Yes,Delivery,3,Evening
3/13/2024,Mocha,7,4.8,East,Store A,No,Online,4,Night
3/13/2024,Cappuccino,22,4.67,South,Store D,No,In-store,1,Morning
3/13/2024,Mocha,12,4.46,West,Store B,No,Online,3,Morning
3/13/2024,Latte,44,4.8,South,Store C,No,Delivery,2,Night
3/13/2024,Cappuccino,64,3.17,South,Store A,Yes,In-store,2,Afternoon
3/13/2024,Cappuccino,14,4.82,West,Store D,No,Online,1,Evening
3/13/2024,Cappuccino,88,3.66,South,Store A,No,In-store,3,Evening
3/13/2024,Cappuccino,51,3.35,East,Store C,No,Online,4,Morning
3/13/2024,Mocha,46,3.82,North,Store D,No,Online,3,Night
3/14/2024,Espresso,43,4.04,West,Store D,Yes,In-store,4,Afternoon
3/14/2024,Latte,57,5.1,South,Store D,Yes,Delivery,1,Night
3/14/2024,Mocha,75,3.83,North,Store B,Yes,In-store,3,Night
3/14/2024,Latte,94,4.89,North,Store C,No,In-store,3,Morning
3/14/2024,Espresso,21,4.39,West,Store A,No,In-store,2,Morning
3/14/2024,Latte,62,5.06,East,Store D,No,In-store,3,Night
3/14/2024,Mocha,16,5.02,South,Store B,Yes,In-store,1,Afternoon
3/14/2024,Cappuccino,89,3.03,South,Store D,Yes,In-store,2,Morning
3/14/2024,Mocha,42,4.46,West,Store B,Yes,Online,4,Evening
3/14/2024,Mocha,68,3.79,West,Store B,No,In-store,3,Morning
3/14/2024,Espresso,6,4.54,South,Store A,Yes,Online,1,Evening
3/14/2024,Latte,15,3.89,South,Store C,No,Delivery,3,Morning
3/14/2024,Espresso,92,3.3,West,Store B,No,Delivery,4,Afternoon
3/14/2024,Espresso,41,4.7,South,Store B,No,Online,1,Morning
3/14/2024,Cappuccino,62,3.89,South,Store C,Yes,Delivery,2,Night
3/14/2024,Cappuccino,42,3.22,South,Store C,Yes,In-store,2,Morning
3/14/2024,Latte,72,3.95,West,Store C,No,In-store,3,Evening
3/14/2024,Cappuccino,17,3.79,West,Store A,No,Online,1,Night
3/14/2024,Espresso,73,5.26,South,Store C,No,In-store,1,Afternoon
3/14/2024,Espresso,62,3.01,West,Store D,Yes,Online,1,Evening
3/14/2024,Mocha,6,3.27,South,Store D,No,In-store,1,Morning
3/14/2024,Mocha,50,3.35,North,Store C,No,Delivery,3,Night
3/14/2024,Latte,67,3.11,West,Store A,Yes,Online,3,Evening
3/14/2024,Cappuccino,12,4.04,West,Store C,No,In-store,3,Evening
3/15/2024,Cappuccino,68,5.46,South,Store D,Yes,In-store,3,Morning
3/15/2024,Mocha,59,5.11,North,Store A,Yes,In-store,1,Night
3/15/2024,Cappuccino,18,3.44,East,Store B,Yes,Delivery,3,Night
3/15/2024,Espresso,89,5.07,North,Store B,No,Delivery,4,Night
3/15/2024,Espresso,27,5.33,West,Store C,No,Delivery,4,Morning
3/15/2024,Latte,8,3.18,East,Store D,Yes,Online,3,Morning
3/15/2024,Cappuccino,15,5.28,North,Store B,Yes,Delivery,3,Evening
3/15/2024,Latte,70,3.31,West,Store B,No,Online,1,Morning
3/15/2024,Espresso,56,4.11,West,Store C,Yes,Online,4,Afternoon
3/15/2024,Espresso,53,3.5,North,Store D,Yes,Delivery,4,Evening
3/15/2024,Espresso,82,5.14,West,Store C,Yes,In-store,3,Afternoon
3/15/2024,Latte,93,5.35,North,Store A,No,Online,3,Evening
3/15/2024,Latte,4,4.51,North,Store B,Yes,Delivery,4,Morning
3/15/2024,Latte,46,3.46,South,Store C,No,Online,4,Night
3/15/2024,Espresso,63,3.64,East,Store B,No,In-store,2,Evening
3/15/2024,Latte,9,4.71,South,Store B,No,In-store,3,Evening
3/15/2024,Espresso,95,4.59,East,Store B,No,Online,3,Evening
3/15/2024,Latte,95,4.8,South,Store B,No,Delivery,3,Morning
3/15/2024,Cappuccino,52,4.12,North,Store A,No,Delivery,2,Night
3/15/2024,Mocha,50,3.67,South,Store D,No,Delivery,3,Night
3/15/2024,Latte,66,5.03,North,Store B,Yes,In-store,1,Afternoon
3/15/2024,Espresso,54,3.11,North,Store A,Yes,In-store,3,Night
3/15/2024,Mocha,58,3.64,South,Store D,Yes,Delivery,2,Evening
3/15/2024,Mocha,8,4.56,East,Store A,Yes,In-store,3,Afternoon
3/16/2024,Espresso,9,4.6,West,Store C,Yes,In-store,1,Night
3/16/2024,Cappuccino,13,4.05,South,Store D,Yes,Online,3,Morning
3/16/2024,Espresso,29,4.69,West,Store A,Yes,Delivery,2,Afternoon
3/16/2024,Cappuccino,90,3.75,South,Store D,Yes,Online,2,Morning
3/16/2024,Espresso,79,3.82,North,Store A,Yes,Online,1,Afternoon
3/16/2024,Cappuccino,85,4.58,South,Store C,No,In-store,3,Night
3/16/2024,Espresso,90,3.01,North,Store C,Yes,Online,1,Night
3/16/2024,Latte,32,5.44,West,Store D,No,In-store,1,Evening
3/16/2024,Cappuccino,75,5.32,West,Store C,Yes,Delivery,3,Morning
3/16/2024,Mocha,45,3.84,East,Store A,No,Online,1,Morning
3/16/2024,Mocha,62,5.33,South,Store B,Yes,Online,2,Evening
3/16/2024,Mocha,27,4.98,North,Store C,Yes,In-store,4,Night
3/16/2024,Espresso,25,3.05,North,Store A,No,In-store,4,Afternoon
3/16/2024,Latte,83,3.9,North,Store A,No,Online,1,Morning
3/16/2024,Cappuccino,50,3.37,West,Store D,Yes,In-store,4,Afternoon
3/16/2024,Cappuccino,83,4.53,East,Store B,No,Delivery,3,Morning
3/16/2024,Cappuccino,18,3.65,West,Store D,No,In-store,2,Evening
3/16/2024,Latte,99,3.47,North,Store C,Yes,In-store,2,Night
3/16/2024,Espresso,60,5.43,West,Store C,No,Online,3,Night
3/16/2024,Cappuccino,90,3.18,South,Store B,Yes,Online,1,Morning
3/16/2024,Mocha,28,3.76,East,Store A,Yes,Delivery,1,Morning
3/16/2024,Cappuccino,3,4.78,West,Store C,No,Online,2,Evening
3/16/2024,Latte,97,4.55,South,Store A,No,Online,4,Afternoon
3/16/2024,Cappuccino,50,3.18,South,Store D,No,In-store,1,Morning
3/17/2024,Latte,51,3.31,West,Store D,Yes,In-store,3,Evening
3/17/2024,Mocha,16,3.54,East,Store A,Yes,Online,4,Night
3/17/2024,Latte,52,3.65,South,Store A,No,In-store,3,Night
3/17/2024,Latte,59,5.44,West,Store B,No,Online,2,Morning
3/17/2024,Mocha,51,3.0,South,Store D,No,In-store,1,Evening
3/17/2024,Espresso,78,4.71,East,Store D,Yes,Online,3,Evening
3/17/2024,Mocha,36,5.26,West,Store A,No,Online,4,Night
3/17/2024,Cappuccino,84,3.18,South,Store B,No,In-store,3,Night
3/17/2024,Espresso,72,4.4,South,Store C,Yes,In-store,4,Afternoon
3/17/2024,Mocha,95,5.01,East,Store B,Yes,In-store,4,Night
3/17/2024,Latte,77,4.6,North,Store D,No,Delivery,1,Evening
3/17/2024,Cappuccino,47,3.71,West,Store A,Yes,In-store,2,Night
3/17/2024,Espresso,64,4.92,East,Store B,Yes,In-store,1,Morning
3/17/2024,Latte,80,3.25,West,Store B,Yes,In-store,1,Evening
3/17/2024,Cappuccino,23,4.4,East,Store A,Yes,Delivery,1,Afternoon
3/17/2024,Mocha,55,4.49,West,Store D,Yes,In-store,2,Morning
3/17/2024,Cappuccino,2,5.49,South,Store B,No,In-store,1,Afternoon
3/17/2024,Latte,68,4.16,South,Store A,Yes,Online,4,Afternoon
3/17/2024,Mocha,62,3.99,South,Store D,No,Delivery,4,Evening
3/17/2024,Latte,71,3.55,South,Store D,No,Online,1,Afternoon
3/17/2024,Cappuccino,90,3.42,West,Store D,No,Online,3,Evening
3/17/2024,Mocha,73,4.39,East,Store D,No,In-store,4,Morning
3/17/2024,Latte,19,5.45,South,Store A,Yes,In-store,1,Afternoon
3/17/2024,Cappuccino,45,5.44,West,Store A,Yes,Delivery,3,Evening
3/18/2024,Cappuccino,7,4.06,South,Store C,Yes,Online,4,Evening
3/18/2024,Espresso,100,5.44,North,Store D,No,In-store,2,Night
3/18/2024,Latte,4,3.55,North,Store C,No,In-store,3,Morning
3/18/2024,Espresso,4,4.91,North,Store A,No,Delivery,2,Morning
3/18/2024,Mocha,36,4.81,East,Store B,Yes,Delivery,1,Evening
3/18/2024,Cappuccino,56,3.58,East,Store A,No,Delivery,2,Evening
3/18/2024,Mocha,75,5.08,South,Store B,Yes,In-store,2,Afternoon
3/18/2024,Mocha,26,3.17,North,Store A,Yes,Online,3,Night
3/18/2024,Espresso,90,3.44,West,Store A,No,Online,3,Afternoon
3/18/2024,Cappuccino,1,4.57,South,Store A,Yes,Online,4,Morning
3/18/2024,Mocha,43,3.11,North,Store C,Yes,Online,1,Morning
3/18/2024,Cappuccino,43,5.19,North,Store A,No,Online,4,Afternoon
3/18/2024,Latte,63,3.25,East,Store D,No,In-store,1,Night
3/18/2024,Cappuccino,21,3.33,West,Store A,Yes,Delivery,4,Morning
3/18/2024,Espresso,74,4.8,West,Store B,Yes,Delivery,4,Night
3/18/2024,Mocha,87,3.98,West,Store D,Yes,Delivery,2,Night
3/18/2024,Cappuccino,21,4.91,South,Store B,No,In-store,2,Morning
3/18/2024,Cappuccino,68,5.31,South,Store D,Yes,Delivery,1,Night
3/18/2024,Latte,68,4.92,North,Store D,Yes,In-store,2,Afternoon
3/18/2024,Mocha,71,4.05,South,Store C,No,Online,2,Night
3/18/2024,Latte,3,5.07,South,Store C,No,Online,3,Evening
3/18/2024,Mocha,80,4.56,North,Store C,Yes,In-store,3,Evening
